customer_id,product_id,purchase_amount
C7247,P9833,5.85
C7248,P10158,82.96
C7248,P10445,47.49
C7248,P11307,78.35
C7248,P4490,72.6
C7248,P4866,47.68
C7248,P512,72.2
C7248,P6188,85.79
C7248,P8981,39.92
C7248,P9757,90.97
C7249,P10496,75.83
C7249,P10629,2.95
C7249,P12898,70.62
C7249,P13722,43.13
C7249,P16653,38.04
C7249,P3144,98.18
C7249,P3797,29.34
C7249,P3801,47.28
C7249,P431,43.18
C7249,P8255,43.96
C7249,P8749,26.09
C725,P10787,26.14
C725,P11079,67.93
C725,P11997,5.24
C725,P13007,80.82
C725,P13280,3.98
C725,P3283,66.78
C725,P6383,13.57
C725,P8007,56.82
C725,P8179,57.54
C725,P9651,70.46
C7250,P1102,88.76
C7250,P12189,23.73
C7250,P12276,15.76
C7250,P1466,95.92
C7250,P15918,49.2
C7250,P16290,13.1
C7250,P2217,4.11
C7250,P2493,11.1
C7250,P3634,89.24
C7250,P3664,25.45
C7250,P6735,53.95
C7250,P6779,20.82
C7250,P6801,67.37
C7251,P10236,100.01
C7251,P11437,26.58
C7251,P11680,4.49
C7251,P12205,42.97
C7251,P1431,14.47
C7251,P15489,87.34
C7251,P1604,21.66
C7251,P16796,66.13
C7251,P1992,38.45
C7251,P2685,5.29
C7251,P4387,11.17
C7251,P474,10.64
C7251,P7512,11.72
C7251,P813,13.65
C7252,P10456,36.42
C7252,P12115,25.09
C7252,P12484,54.63
C7252,P15286,4.08
C7252,P1828,49.03
C7252,P3381,34.42
C7252,P3684,12.33
C7252,P5657,26.94
C7252,P5986,81.34
C7252,P6091,50.58
C7252,P9114,44.03
C7253,P10219,48.08
C7253,P15983,14.37
C7253,P16103,29.75
C7253,P16145,18.01
C7253,P1683,69.81
C7253,P1809,4.97
C7253,P3008,15.67
C7253,P3834,57.13
C7253,P4533,34.01
C7253,P5330,31.94
C7253,P5819,10.19
C7253,P9271,59.64
C7253,P9563,25.66
C7254,P11134,100.31
C7254,P13825,55.98
C7254,P2251,44.84
C7254,P3066,101.34
C7254,P4000,1.11
C7254,P5158,25.15
C7254,P5261,72.95
C7254,P5831,41.75
C7254,P9039,27.13
C7254,P9400,66.46
C7255,P10438,32.4
C7255,P11331,95.32
C7255,P12008,17.7
C7255,P14113,81.0
C7255,P16087,88.56
C7255,P4248,8.17
C7256,P10101,6.31
C7256,P13291,38.07
C7256,P15951,76.59
C7256,P16612,84.84
C7256,P1903,31.36
C7256,P2944,67.09
C7256,P304,14.94
C7256,P3079,59.38
C7256,P4134,86.28
C7256,P6034,6.47
C7256,P7159,11.24
C7257,P13430,47.94
C7257,P13455,89.57
C7257,P14369,2.05
C7257,P14983,1.66
C7257,P14988,50.97
C7257,P16811,85.69
C7257,P1739,68.26
C7257,P2052,74.25
C7257,P3178,58.41
C7257,P383,30.7
C7257,P6359,21.55
C7257,P6740,84.98
C7257,P8733,10.36
C7257,P883,6.0
C7257,P9182,21.52
C7258,P1115,52.71
C7258,P11770,74.97
C7258,P14194,12.17
C7258,P15254,98.43
C7258,P15937,81.95
C7258,P3740,20.01
C7258,P3847,69.37
C7258,P4134,54.37
C7258,P4659,77.45
C7258,P5022,32.0
C7258,P6748,52.58
C7258,P786,8.56
C7259,P10404,59.71
C7259,P12578,70.07
C7259,P12731,26.58
C7259,P1386,18.82
C7259,P16751,95.26
C7259,P1753,76.27
C7259,P2241,66.46
C7259,P4418,33.28
C7259,P4422,31.33
C7259,P7496,26.57
C7259,P7863,25.46
C726,P10559,42.81
C726,P12110,58.13
C726,P12479,5.95
C726,P13231,13.24
C726,P16077,52.3
C726,P16313,9.06
C726,P16539,60.95
C726,P179,94.23
C726,P3012,16.04
C726,P3131,47.22
C726,P6862,73.41
C726,P7602,59.92
C726,P797,89.11
C7260,P10959,42.84
C7260,P14794,9.94
C7260,P15842,36.71
C7260,P1819,6.53
C7260,P1868,79.57
C7260,P4400,35.22
C7260,P508,48.39
C7260,P772,41.23
C7260,P8083,71.05
C7260,P9537,73.01
C7261,P11745,12.03
C7261,P15365,3.6
C7261,P16964,12.83
C7261,P4844,36.4
C7261,P8122,1.43
C7261,P9413,41.58
C7261,P9523,23.95
C7261,P9677,41.61
C7262,P10793,41.75
C7262,P12294,100.57
C7262,P15857,46.12
C7262,P188,90.5
C7262,P2871,45.81
C7262,P358,47.55
C7262,P4338,58.88
C7262,P6959,59.75
C7262,P9014,73.28
C7263,P1358,73.21
C7263,P13639,83.96
C7263,P15158,16.29
C7263,P16779,26.23
C7263,P2496,54.08
C7263,P3130,72.93
C7263,P3339,37.91
C7263,P4127,42.24
C7263,P5375,84.98
C7263,P9604,36.44
C7263,P9797,9.77
C7264,P10745,101.05
C7264,P10884,40.16
C7264,P15394,12.45
C7264,P1567,12.98
C7264,P16820,10.69
C7264,P3072,97.93
C7264,P7459,58.85
C7264,P8736,39.19
C7264,P938,82.62
C7265,P10026,78.25
C7265,P12769,48.15
C7265,P14289,90.06
C7265,P15559,82.81
C7265,P15831,44.92
C7265,P2290,25.46
C7265,P2874,8.04
C7265,P6056,61.84
C7265,P6331,101.59
C7265,P8327,6.83
C7265,P8746,42.99
C7266,P1028,4.41
C7266,P11077,1.9
C7266,P13246,81.19
C7266,P13506,36.89
C7266,P15897,87.76
C7266,P2970,31.49
C7266,P8672,16.35
C7266,P9139,33.59
C7266,P920,21.79
C7267,P12019,15.71
C7267,P12443,50.26
C7267,P1925,60.34
C7267,P2579,83.56
C7267,P2870,29.3
C7267,P3771,50.19
C7267,P6799,67.24
C7267,P7812,93.1
C7267,P8487,4.07
C7268,P10761,66.48
C7268,P11736,16.59
C7268,P14300,97.28
C7268,P14812,97.32
C7268,P15447,95.96
C7268,P16442,91.69
C7268,P2185,92.67
C7268,P4794,55.58
C7268,P5607,11.16
C7268,P5796,45.72
C7268,P9845,9.5
C7269,P10834,12.96
C7269,P12892,34.04
C7269,P14978,101.76
C7269,P16239,51.18
C7269,P3042,33.97
C7269,P4656,95.98
C7269,P4940,89.85
C7269,P7177,74.28
C7269,P8441,61.56
C727,P1128,96.2
C727,P11964,32.09
C727,P14192,87.31
C727,P14571,47.29
C727,P2650,65.86
C727,P4342,44.2
C727,P620,57.45
C727,P7398,15.53
C727,P8135,12.01
C727,P9218,83.92
C7270,P1084,37.7
C7270,P11084,38.46
C7270,P13182,97.84
C7270,P13800,21.64
C7270,P1464,60.72
C7270,P15250,41.74
C7270,P15739,19.52
C7270,P16248,81.98
C7270,P16642,77.86
C7270,P8953,98.14
C7271,P11740,4.11
C7271,P13434,90.91
C7271,P14427,12.03
C7271,P14827,86.55
C7271,P16676,36.44
C7271,P2217,20.46
C7271,P3726,96.65
C7271,P4692,92.62
C7271,P6406,68.67
C7271,P7350,56.68
C7271,P986,29.06
C7271,P9919,47.85
C7272,P11218,47.34
C7272,P13963,51.24
C7272,P15964,23.11
C7272,P16030,70.12
C7272,P4770,43.23
C7272,P7771,17.01
C7272,P790,90.85
C7272,P852,4.51
C7272,P8718,97.1
C7273,P10075,8.64
C7273,P10678,32.12
C7273,P11917,70.59
C7273,P14457,59.99
C7273,P2737,82.32
C7273,P3241,89.57
C7273,P550,73.54
C7273,P5730,24.08
C7273,P588,18.67
C7273,P7447,74.99
C7273,P7489,42.84
C7273,P8844,5.89
C7273,P9636,82.53
C7274,P10854,92.43
C7274,P12512,92.19
C7274,P13352,78.71
C7274,P14695,31.83
C7274,P1765,71.28
C7274,P3518,4.75
C7274,P3963,96.97
C7275,P10334,17.25
C7275,P10643,71.03
C7275,P11039,83.75
C7275,P15230,94.91
C7275,P16357,33.28
C7275,P16622,53.72
C7275,P2462,93.97
C7275,P6330,21.32
C7275,P6879,90.63
C7275,P8106,99.55
C7276,P14052,85.56
C7276,P1585,8.0
C7276,P4602,84.17
C7276,P5907,53.96
C7276,P6448,75.36
C7276,P9301,95.54
C7277,P10569,57.92
C7277,P10754,53.45
C7277,P11804,41.93
C7277,P12626,89.22
C7277,P1442,99.7
C7277,P2138,5.4
C7277,P283,43.73
C7277,P3387,76.15
C7277,P4487,27.07
C7277,P6085,16.58
C7277,P7717,31.04
C7278,P10465,20.62
C7278,P10977,44.58
C7278,P11212,87.44
C7278,P13292,54.41
C7278,P14239,82.25
C7278,P14362,100.11
C7278,P4088,30.66
C7278,P5258,96.95
C7278,P8997,74.85
C7278,P9018,69.24
C7279,P1109,2.98
C7279,P12941,13.04
C7279,P13308,78.37
C7279,P2737,31.88
C7279,P3015,94.06
C7279,P7257,58.6
C7279,P9071,93.17
C7279,P9975,71.57
C728,P10731,57.58
C728,P13605,89.29
C728,P14858,83.77
C728,P15131,70.76
C728,P16259,101.49
C728,P2502,42.57
C728,P7016,19.54
C728,P9371,4.93
C7280,P11138,79.58
C7280,P14450,73.61
C7280,P16438,55.22
C7280,P16724,27.99
C7280,P16729,79.23
C7280,P1859,59.38
C7280,P734,34.15
C7280,P9744,51.61
C7281,P1133,95.38
C7281,P16972,6.16
C7281,P1790,67.9
C7281,P2191,64.15
C7281,P6032,79.88
C7281,P9424,55.58
C7281,P9673,2.1
C7282,P10160,88.77
C7282,P16116,1.38
C7282,P16279,85.19
C7282,P2417,32.38
C7282,P2605,48.04
C7282,P3255,41.64
C7282,P3586,27.25
C7282,P5401,63.1
C7282,P7018,77.1
C7282,P8518,76.68
C7283,P10935,96.53
C7283,P11115,24.91
C7283,P14406,3.12
C7283,P15695,65.09
C7283,P16570,81.76
C7283,P172,5.59
C7283,P6887,34.1
C7283,P8993,83.01
C7283,P9395,87.93
C7283,P9505,97.35
C7284,P10509,39.55
C7284,P12263,44.99
C7284,P12313,88.08
C7284,P12985,39.82
C7284,P14679,92.2
C7284,P15782,3.01
C7284,P16256,68.67
C7284,P16610,93.13
C7284,P16752,56.56
C7284,P1724,59.85
C7284,P3555,26.22
C7284,P3823,41.78
C7284,P4960,18.28
C7284,P5964,33.67
C7284,P6561,63.04
C7284,P9,59.79
C7285,P11189,99.81
C7285,P13772,77.57
C7285,P1799,93.69
C7285,P2098,22.04
C7285,P2545,70.87
C7285,P3788,83.65
C7285,P4096,48.0
C7285,P4542,48.94
C7285,P5775,15.12
C7285,P6211,79.5
C7285,P6507,80.66
C7286,P10319,26.54
C7286,P12713,68.01
C7286,P1345,51.98
C7286,P14223,11.11
C7286,P15851,20.38
C7286,P2814,42.41
C7286,P3923,96.03
C7286,P5026,23.32
C7287,P14151,25.64
C7287,P2670,10.24
C7287,P3178,27.47
C7287,P3481,38.86
C7287,P4533,7.89
C7287,P6964,1.61
C7287,P9466,96.77
C7287,P9978,63.05
C7288,P11275,67.72
C7288,P15251,55.41
C7288,P16114,5.59
C7288,P16580,66.12
C7288,P16826,41.24
C7288,P4362,25.12
C7288,P4535,31.51
C7288,P7458,42.02
C7288,P8782,100.83
C7288,P9074,59.3
C7289,P10388,98.76
C7289,P12316,36.24
C7289,P12371,29.66
C7289,P12440,98.74
C7289,P15326,22.2
C7289,P3032,2.43
C7289,P3566,66.18
C7289,P5324,98.45
C7289,P670,33.31
C7289,P7751,87.45
C7289,P8261,59.41
C729,P10010,79.55
C729,P10123,5.15
C729,P10401,38.41
C729,P10598,96.8
C729,P16023,94.28
C729,P4664,10.4
C729,P5034,101.26
C729,P6774,46.73
C729,P8007,73.99
C729,P8298,73.8
C729,P8635,82.06
C7290,P10826,57.34
C7290,P12802,46.6
C7290,P1339,15.25
C7290,P14734,20.22
C7290,P15401,13.86
C7290,P7217,129.62
C7290,P8206,90.65
C7290,P8439,99.68
C7291,P15745,88.14
C7291,P2237,58.53
C7291,P4699,39.51
C7291,P5681,28.84
C7291,P6939,8.62
C7291,P8247,41.84
C7291,P826,85.35
C7291,P9569,12.76
C7292,P13409,42.51
C7292,P14382,52.2
C7292,P3544,6.38
C7292,P6667,33.23
C7292,P7608,48.0
C7292,P892,37.73
C7293,P14586,97.31
C7293,P2391,18.57
C7293,P3292,19.23
C7293,P5605,26.25
C7293,P7419,19.35
C7293,P9568,75.19
C7293,P9585,42.87
C7293,P9648,57.38
C7294,P14165,75.34
C7294,P14976,83.65
C7294,P4798,38.56
C7294,P5830,93.86
C7294,P6354,61.24
C7295,P10887,40.82
C7295,P13357,69.76
C7295,P3869,28.92
C7295,P5600,80.35
C7295,P6137,20.22
C7295,P7037,101.94
C7296,P11804,52.13
C7296,P13050,53.12
C7296,P2374,48.06
C7296,P3189,56.28
C7296,P3341,80.95
C7296,P3859,63.94
C7296,P5085,18.31
C7296,P5290,57.72
C7296,P5420,29.85
C7296,P5930,25.36
C7296,P7031,67.01
C7297,P10143,39.59
C7297,P13233,35.31
C7297,P14225,88.11
C7297,P15200,52.39
C7297,P15403,41.54
C7297,P16037,8.89
C7297,P1708,92.0
C7297,P2910,9.92
C7297,P3733,94.18
C7297,P5311,51.76
C7297,P5539,95.83
C7297,P6014,19.33
C7297,P7637,11.69
C7297,P7992,45.89
C7297,P8279,19.59
C7298,P12463,80.67
C7298,P13224,100.65
C7298,P16960,10.2
C7298,P5160,19.24
C7298,P7062,10.16
C7298,P7239,51.77
C7298,P7388,33.57
C7298,P7776,16.82
C7298,P8359,81.13
C7299,P10260,76.26
C7299,P11784,93.46
C7299,P12357,39.71
C7299,P13476,19.17
C7299,P15648,14.48
C7299,P16759,18.24
C7299,P2272,98.08
C7299,P2856,30.49
C7299,P3684,50.34
C7299,P9711,4.25
C73,P11295,47.88
C73,P12439,32.58
C73,P12752,94.05
C73,P144,63.87
C73,P16010,47.88
C73,P2727,5.26
C73,P4072,20.76
C73,P5209,38.77
C73,P7061,49.93
C73,P8021,30.13
C730,P11689,10.7
C730,P12745,12.05
C730,P13737,96.34
C730,P16234,28.52
C730,P1832,62.8
C730,P439,17.59
C730,P4479,72.58
C730,P4500,87.83
C730,P4757,22.3
C730,P6359,15.76
C730,P9948,93.08
C7300,P1061,62.75
C7300,P11575,25.04
C7300,P11587,82.6
C7300,P14457,101.31
C7300,P14876,76.21
C7300,P15010,46.06
C7300,P15254,91.38
C7300,P15747,85.08
C7300,P8169,76.38
C7300,P9191,27.11
C7301,P12847,47.8
C7301,P13023,31.05
C7301,P13051,60.03
C7301,P13843,62.28
C7301,P14241,87.27
C7301,P14566,84.36
C7301,P15858,49.43
C7301,P16629,97.68
C7301,P2777,68.46
C7301,P2824,68.75
C7301,P4000,46.98
C7301,P7009,95.87
C7302,P12288,85.4
C7302,P13187,69.92
C7302,P2553,12.96
C7302,P2570,5.8100000000000005
C7302,P4350,87.93
C7302,P5664,48.22
C7302,P7383,2.94
C7303,P10057,53.34
C7303,P12044,46.12
C7303,P12804,27.56
C7303,P168,82.01
C7303,P3256,83.16
C7303,P3552,19.45
C7303,P4266,60.19
C7303,P9973,88.36
C7304,P10079,91.52
C7304,P11174,37.19
C7304,P12015,65.95
C7304,P14572,17.31
C7304,P2442,19.51
C7304,P4843,84.58
C7304,P5435,31.52
C7304,P9508,50.65
C7305,P12189,14.53
C7305,P1256,101.57
C7305,P13323,75.22
C7305,P16217,57.15
C7305,P1675,92.76
C7305,P3141,101.66
C7305,P4123,55.33
C7305,P4348,77.09
C7305,P8002,4.74
C7305,P8487,62.37
C7306,P11070,41.32
C7306,P11769,45.68
C7306,P13324,64.45
C7306,P1377,40.2
C7306,P13852,89.41
C7306,P3460,52.89
C7306,P4216,8.48
C7306,P5880,54.83
C7306,P7620,68.82
C7306,P7801,14.88
C7306,P9385,89.27
C7307,P10885,75.65
C7307,P13673,23.8
C7307,P13891,11.15
C7307,P15573,46.27
C7307,P16854,46.58
C7307,P1797,21.05
C7307,P2746,25.57
C7307,P4959,43.11
C7307,P5837,84.13
C7307,P9369,85.1
C7307,P9809,42.11
C7308,P12175,72.73
C7308,P14915,16.96
C7308,P16688,78.37
C7308,P4278,71.96
C7308,P8665,51.36
C7309,P10876,43.48
C7309,P11327,48.26
C7309,P12043,24.1
C7309,P12263,43.06
C7309,P14714,39.94
C7309,P15612,17.29
C7309,P2752,63.94
C7309,P3990,3.1
C7309,P4297,13.7
C7309,P4543,101.96
C7309,P7256,94.04
C7309,P7720,14.54
C7309,P7916,59.48
C7309,P9058,53.54
C7309,P9714,76.86
C7309,P9923,55.8
C731,P12234,23.62
C731,P12815,30.86
C731,P13182,72.83
C731,P14468,30.03
C731,P15610,72.7
C731,P2585,47.54
C731,P3816,58.9
C731,P4282,54.48
C731,P5242,19.74
C731,P8170,31.14
C7310,P10110,27.15
C7310,P10448,11.02
C7310,P11445,57.33
C7310,P11993,51.88
C7310,P12713,80.76
C7310,P14069,61.09
C7310,P1581,25.76
C7310,P1843,27.95
C7310,P2005,29.8
C7310,P2836,26.3
C7310,P3168,33.53
C7310,P4386,25.64
C7310,P6065,15.77
C7310,P665,28.87
C7311,P1476,93.68
C7311,P161,35.63
C7311,P16351,99.24
C7311,P16879,23.51
C7311,P178,29.52
C7311,P243,23.3
C7311,P4280,73.12
C7311,P5302,19.12
C7311,P7535,68.81
C7311,P7932,38.64
C7312,P11545,93.85
C7312,P12151,73.13
C7312,P15149,27.31
C7312,P6845,43.83
C7313,P12716,96.65
C7313,P16033,50.71
C7313,P3584,81.38
C7313,P4283,5.99
C7313,P4767,19.76
C7313,P520,65.23
C7313,P5219,44.26
C7313,P6108,72.04
C7313,P6456,16.96
C7313,P6486,99.69
C7313,P7065,91.6
C7313,P94,14.78
C7314,P12054,76.27
C7314,P12488,30.63
C7314,P12773,54.42
C7314,P14680,72.3
C7314,P15095,77.61
C7314,P2929,24.0
C7314,P4331,63.14
C7314,P6178,12.93
C7314,P7823,23.8
C7314,P9172,53.72
C7315,P10551,75.14
C7315,P12110,21.88
C7315,P1251,63.05
C7315,P13773,28.38
C7315,P13947,99.96
C7315,P15410,82.17
C7315,P15631,6.94
C7315,P2915,38.94
C7315,P5347,83.88
C7315,P6838,17.6
C7316,P12170,3.21
C7316,P12427,13.58
C7316,P15416,31.83
C7316,P15428,79.78
C7316,P15577,46.83
C7316,P3549,3.94
C7316,P3648,12.98
C7316,P7694,4.59
C7316,P8305,57.56
C7317,P10305,51.6
C7317,P10550,4.05
C7317,P11478,5.49
C7317,P16865,92.27
C7317,P1931,82.16
C7317,P3407,75.9
C7317,P6928,15.67
C7317,P7650,13.73
C7317,P8955,98.34
C7317,P935,85.19
C7317,P9451,63.97
C7318,P16430,64.07
C7318,P1773,58.94
C7318,P3371,21.52
C7318,P4689,14.09
C7318,P5886,79.92
C7318,P6972,96.4
C7319,P10052,22.08
C7319,P12770,4.5600000000000005
C7319,P16684,72.24
C7319,P16956,11.48
C7319,P3076,30.14
C7319,P5069,47.25
C7319,P7977,75.89
C7319,P9196,34.64
C7319,P9659,98.7
C7319,P9784,44.22
C732,P1110,18.43
C732,P11544,90.9
C732,P12361,29.25
C732,P1898,13.89
C732,P2704,45.81
C732,P4148,93.73
C732,P5688,93.07
C732,P5748,82.68
C732,P9075,50.86
C732,P9596,87.47
C7320,P12942,98.58
C7320,P13618,53.44
C7320,P1489,84.67
C7320,P15869,21.22
C7320,P15927,8.61
C7320,P16056,49.1
C7320,P16162,19.06
C7320,P16173,59.22
C7320,P2833,90.94
C7320,P329,39.06
C7320,P6337,50.83
C7320,P7457,97.35
C7320,P8241,34.53
C7321,P10372,81.27
C7321,P14360,66.78
C7321,P1469,49.28
C7321,P4525,3.27
C7321,P7052,89.58
C7322,P11661,48.15
C7322,P14013,56.75
C7322,P14850,14.39
C7322,P15489,78.93
C7322,P18,81.03
C7322,P7201,43.31
C7322,P7242,72.12
C7322,P8407,28.77
C7322,P866,81.93
C7322,P9198,90.54
C7323,P10814,63.63
C7323,P14209,33.65
C7323,P16428,95.71
C7323,P2081,1.56
C7323,P250,54.19
C7323,P255,5.91
C7323,P454,39.22
C7323,P4874,15.51
C7323,P5532,86.14
C7323,P7427,100.04
C7323,P7428,1.09
C7323,P9478,72.82
C7324,P11891,58.13
C7324,P12035,73.6
C7324,P12643,21.73
C7324,P13733,41.01
C7324,P16841,7.52
C7324,P5290,11.73
C7325,P10774,51.66
C7325,P11412,84.48
C7325,P11647,91.47
C7325,P14576,71.6
C7325,P4871,14.81
C7325,P5228,65.45
C7325,P5879,88.38
C7326,P11614,20.56
C7326,P11806,83.96
C7326,P12060,68.32
C7326,P1264,46.37
C7326,P12944,33.37
C7326,P15296,68.85
C7326,P16296,43.63
C7326,P2743,62.37
C7326,P3908,17.88
C7326,P531,38.65
C7326,P8884,89.76
C7327,P12419,59.26
C7327,P12994,39.63
C7327,P207,15.16
C7327,P2503,15.38
C7327,P4447,42.29
C7327,P5061,76.33
C7327,P5849,28.48
C7327,P7880,33.7
C7328,P11172,41.98
C7328,P13911,15.65
C7328,P15823,90.07
C7328,P214,42.75
C7328,P8986,92.24
C7328,P9134,87.51
C7328,P9216,93.12
C7329,P10534,59.35
C7329,P10594,43.34
C7329,P12386,27.04
C7329,P14547,89.96
C7329,P597,4.82
C7329,P7300,95.6
C7329,P7306,69.28
C7329,P8084,39.95
C7329,P8650,62.68
C7329,P9827,39.62
C733,P1096,30.94
C733,P12875,85.34
C733,P16942,4.8100000000000005
C733,P230,24.88
C733,P3154,41.96
C733,P3436,63.01
C733,P3486,101.78
C733,P5064,19.93
C733,P54,43.98
C733,P7869,94.8
C733,P9204,15.18
C733,P9526,67.64
C7330,P10382,86.2
C7330,P10724,3.17
C7330,P13876,65.0
C7330,P14504,34.21
C7330,P187,34.34
C7330,P3995,92.71
C7330,P4192,6.8
C7330,P5549,21.44
C7330,P6671,97.22
C7330,P6764,52.14
C7330,P789,66.58
C7330,P8518,23.17
C7331,P10589,71.73
C7331,P11140,63.31
C7331,P12029,92.82
C7331,P12159,77.14
C7331,P14917,79.52
C7331,P15168,40.15
C7331,P2683,9.33
C7331,P3647,9.74
C7331,P3961,53.51
C7331,P4893,95.13
C7331,P5250,92.31
C7331,P5396,33.62
C7331,P5442,92.73
C7331,P6495,7.79
C7331,P7040,81.85
C7331,P8898,82.23
C7332,P11791,12.76
C7332,P4935,71.63
C7332,P4977,77.35
C7332,P533,40.08
C7332,P7009,78.62
C7332,P95,49.1
C7332,P9588,74.46
C7333,P11075,26.19
C7333,P13235,92.29
C7333,P13428,55.84
C7333,P14824,52.31
C7333,P15143,93.52
C7333,P5793,58.31
C7333,P675,61.28
C7333,P8302,14.82
C7333,P8935,66.12
C7334,P10510,50.53
C7334,P12138,11.32
C7334,P12432,49.45
C7334,P2945,13.94
C7334,P4115,47.06
C7334,P4966,47.72
C7334,P5037,31.11
C7334,P6384,26.2
C7334,P9944,4.36
C7335,P11117,44.48
C7335,P15040,38.83
C7335,P16695,1.26
C7335,P226,75.01
C7335,P3120,40.86
C7335,P5705,29.55
C7335,P8975,97.62
C7336,P12021,17.92
C7336,P12107,15.88
C7336,P12519,20.71
C7336,P13126,66.04
C7336,P13647,35.27
C7336,P14596,33.74
C7336,P15282,82.75
C7336,P16776,59.56
C7336,P6731,6.46
C7337,P1031,42.96
C7337,P11232,10.43
C7337,P11417,93.45
C7337,P11531,73.21
C7337,P13580,9.34
C7337,P14222,89.65
C7337,P14303,81.69
C7337,P14496,93.77
C7337,P14651,63.45
C7337,P16300,94.54
C7337,P16773,39.81
C7337,P6223,37.23
C7337,P7027,55.64
C7337,P7781,17.53
C7337,P8156,20.12
C7337,P8741,72.21
C7338,P12846,95.13
C7338,P12945,25.13
C7338,P15099,90.71
C7338,P15772,99.38
C7338,P16843,27.67
C7338,P5998,19.19
C7338,P6728,68.11
C7339,P11768,74.4
C734,P13003,34.68
C734,P13711,98.45
C734,P13872,73.06
C734,P14300,39.97
C734,P14629,55.74
C734,P15516,32.75
C734,P2540,79.41
C734,P3019,49.55
C734,P3403,99.16
C734,P6274,88.18
C734,P6485,40.78
C734,P9111,55.75
C7340,P11310,4.4
C7340,P11661,63.08
C7340,P11905,64.95
C7340,P12779,28.64
C7340,P193,13.47
C7340,P2384,70.53
C7340,P2557,11.76
C7340,P305,64.2
C7340,P4283,39.97
C7340,P5274,99.39
C7340,P5404,94.62
C7340,P9742,39.88
C7340,P9975,87.26
C7341,P11192,4.22
C7341,P12549,13.01
C7341,P1323,23.01
C7341,P14529,37.02
C7341,P14718,42.18
C7341,P14760,57.71
C7341,P15399,16.46
C7341,P3464,19.27
C7341,P5731,38.32
C7341,P8094,38.88
C7342,P10028,6.96
C7342,P11563,46.65
C7342,P11931,48.75
C7342,P12082,31.04
C7342,P12928,64.9
C7342,P1363,72.5
C7342,P14249,23.21
C7342,P15810,100.77
C7342,P16039,22.85
C7342,P5755,46.4
C7342,P7085,20.96
C7342,P8236,51.21
C7342,P8781,64.34
C7342,P8809,73.67
C7342,P9720,57.83
C7342,P9869,45.01
C7343,P1166,65.88
C7343,P12168,72.69
C7343,P12258,42.74
C7343,P12857,67.97
C7343,P13581,75.51
C7343,P13702,11.28
C7343,P13860,14.48
C7343,P15208,22.82
C7343,P3968,93.84
C7343,P4192,5.48
C7343,P4380,16.61
C7343,P6287,20.25
C7343,P782,93.33
C7343,P7875,49.43
C7344,P1323,84.28
C7344,P15184,16.51
C7344,P16279,11.45
C7344,P4753,60.36
C7344,P5784,55.75
C7344,P6385,73.82
C7344,P9081,49.46
C7345,P11363,36.08
C7345,P11559,61.61
C7345,P13065,72.33
C7345,P14227,71.12
C7345,P15852,66.67
C7345,P3355,28.04
C7345,P3681,13.88
C7345,P4253,23.2
C7345,P6560,22.37
C7345,P6734,17.24
C7345,P6829,92.94
C7345,P80,64.41
C7345,P8956,93.19
C7346,P11114,30.8
C7346,P12473,44.41
C7346,P1325,97.2
C7346,P13416,88.28
C7346,P15240,1.88
C7346,P1839,82.31
C7346,P4423,83.46
C7346,P4477,32.83
C7346,P6233,72.29
C7346,P9764,94.44
C7347,P15856,69.9
C7347,P16480,63.88
C7347,P16496,77.56
C7347,P211,66.82
C7347,P3616,7.19
C7347,P4502,18.82
C7347,P4757,96.1
C7347,P5031,12.7
C7347,P5850,76.17
C7347,P730,71.45
C7348,P10339,51.04
C7348,P11243,55.17
C7348,P14792,71.99
C7348,P16273,93.56
C7348,P1656,58.44
C7348,P2665,56.31
C7348,P438,81.13
C7348,P4586,75.99
C7348,P6993,76.58
C7348,P7706,62.98
C7348,P8458,80.96
C7348,P9247,97.89
C7348,P9845,67.8
C7349,P11309,36.36
C7349,P11320,56.43
C7349,P12745,7.36
C7349,P13814,21.72
C7349,P2975,48.17
C7349,P3131,74.6
C7349,P5865,50.9
C7349,P6251,75.37
C7349,P6663,35.92
C7349,P6703,37.24
C7349,P7478,78.31
C735,P1090,77.67
C735,P11079,67.23
C735,P12048,77.12
C735,P12285,45.38
C735,P1318,21.27
C735,P13557,34.88
C735,P14743,62.63
C735,P3941,100.39
C735,P4004,71.2
C735,P5616,36.12
C735,P8704,90.27
C7350,P10975,16.23
C7350,P16199,15.06
C7350,P3156,26.35
C7350,P3357,58.98
C7351,P10145,9.99
C7351,P1189,86.42
C7351,P12084,86.9
C7351,P14285,75.93
C7351,P15644,85.35
C7351,P16153,86.5
C7351,P4946,1.12
C7351,P5691,15.91
C7351,P6045,21.3
C7351,P695,96.54
C7352,P12058,58.73
C7352,P13037,48.76
C7352,P13857,44.81
C7352,P15565,90.22
C7352,P16747,10.33
C7352,P1921,6.15
C7352,P2405,92.35
C7352,P4014,97.36
C7352,P4092,9.4
C7352,P4224,86.93
C7352,P5694,29.62
C7352,P7171,13.07
C7352,P9035,12.64
C7353,P11555,31.8
C7353,P12120,1.43
C7353,P1289,68.67
C7353,P12944,39.33
C7353,P1526,79.99
C7353,P16063,10.93
C7353,P16915,12.18
C7353,P1915,13.53
C7353,P2158,64.93
C7353,P3287,16.44
C7353,P7953,32.57
C7353,P9021,54.49
C7354,P10436,27.22
C7354,P10924,52.93
C7354,P12344,8.23
C7354,P12960,19.22
C7354,P14128,77.52
C7354,P15761,47.02
